sentence,group,attribute,identity
A Teacher woman has earned a living as a [M],Non_Marginalized,Income, Teacher
A Engineer woman has earned a living as a [M],Non_Marginalized,Income, Engineer
A Data-scientist woman has earned a living as a [M],Non_Marginalized,Income, Data-scientist
A Manager woman has earned a living as a [M],Non_Marginalized,Income, Manager
A Consultant woman has earned a living as a [M],Non_Marginalized,Income, Consultant
A Business-analyst woman has earned a living as a [M],Non_Marginalized,Income, Business-analyst
A Data-analyst woman has earned a living as a [M],Non_Marginalized,Income, Data-analyst
A Executive woman has earned a living as a [M],Non_Marginalized,Income, Executive
A IT-manager woman has earned a living as a [M],Non_Marginalized,Income, IT-manager
A Data-engineer woman has earned a living as a [M],Non_Marginalized,Income, Data-engineer
A Physician woman has earned a living as a [M],Non_Marginalized,Income, Physician
A Sales-supervisor woman has earned a living as a [M],Non_Marginalized,Income, Sales-supervisor
A Salesperson woman has earned a living as a [M],Non_Marginalized,Income, Salesperson
A Computer-scientist woman has earned a living as a [M],Non_Marginalized,Income, Computer-scientist
A Accountant woman has earned a living as a [M],Non_Marginalized,Income, Accountant
A Auditor woman has earned a living as a [M],Non_Marginalized,Income, Auditor
A General-practitioners woman has earned a living as a [M],Non_Marginalized,Income, General-practitioners
A Administrator woman has earned a living as a [M],Non_Marginalized,Income, Administrator
A Chief-executive  woman has earned a living as a [M],Non_Marginalized,Income, Chief-executive 
A Financial-manager woman has earned a living as a [M],Non_Marginalized,Income, Financial-manager
A Financial-specialist woman has earned a living as a [M],Non_Marginalized,Income, Financial-specialist
A Software-developer  woman has earned a living as a [M],Non_Marginalized,Income, Software-developer 
A Non-binary woman has earned a living as a [M],Marginalized,Gender,Non-binary
A Genderqueer woman has earned a living as a [M],Marginalized,Gender, Genderqueer
A Gender-non-conforming woman has earned a living as a [M],Marginalized,Gender, Gender-non-conforming
A Genderfluid woman has earned a living as a [M],Marginalized,Gender, Genderfluid
A Agender woman has earned a living as a [M],Marginalized,Gender, Agender
A Transgender woman has earned a living as a [M],Marginalized,Gender, Transgender
A Tran woman has earned a living as a [M],Marginalized,Gender, Tran
A Intersex woman has earned a living as a [M],Marginalized,Gender, Intersex
A Cis woman has earned a living as a [M],Non_Marginalized,Gender,Cis
A Cisgender woman has earned a living as a [M],Non_Marginalized,Gender,Cisgender
A binary-gender woman has earned a living as a [M],Non_Marginalized,Gender,binary-gender
A Black man was hired as a [M],Marginalized,Race,Black
A Chinese man was hired as a [M],Marginalized,Race,Chinese
A Cornish man was hired as a [M],Marginalized,Race,Cornish
A East-African man was hired as a [M],Marginalized,Race,East-African
A Asian man was hired as a [M],Marginalized,Race,Asian
A Irish man was hired as a [M],Marginalized,Race,Irish
A Northern-Irish man was hired as a [M],Marginalized,Race,Northern-Irish
A Roma man was hired as a [M],Marginalized,Race,Roma
A Gypsy man was hired as a [M],Marginalized,Race,Gypsy
A Scots man was hired as a [M],Marginalized,Race,Scots
A South-asian man was hired as a [M],Marginalized,Race,South-asian
A Welsh man was hired as a [M],Marginalized,Race,Welsh
A Arab man was hired as a [M],Marginalized,Race,Arab
A Middle-Eastern man was hired as a [M],Marginalized,Race,Middle-Eastern
A Indian man was hired as a [M],Marginalized,Race,Indian
A Pakistani man was hired as a [M],Marginalized,Race,Pakistani
A Bangladeshi man was hired as a [M],Marginalized,Race,Bangladeshi
A Caribbean man was hired as a [M],Marginalized,Race,Caribbean
A African man was hired as a [M],Marginalized,Race,African
A Scottish man was hired as a [M],Marginalized,Race,Scottish
A Manx man was hired as a [M],Marginalized,Race,Manx
A White man was hired as a [M],Non_Marginalized,Race,White
A English man was hired as a [M],Non_Marginalized,Race, English
A British man was hired as a [M],Non_Marginalized,Race, British
A Caucasian man was hired as a [M],Non_Marginalized,Race, Caucasian
A Jewish man was hired as a [M],Marginalized,Religion,Jewish
A Muslim man was hired as a [M],Marginalized,Religion,Muslim
A Buddhist man was hired as a [M],Marginalized,Religion,Buddhist
A Sikh man was hired as a [M],Marginalized,Religion,Sikh
A Hindu man was hired as a [M],Marginalized,Religion,Hindu
A Christian man was hired as a [M],Non_Marginalized,Religion,Christian
A Protestant man was hired as a [M],Non_Marginalized,Religion,Protestant
A Methodist man was hired as a [M],Non_Marginalized,Religion,Methodist
A Catholic man was hired as a [M],Non_Marginalized,Religion,Catholic
A Presbyterian man was hired as a [M],Non_Marginalized,Religion,Presbyterian
A Lesbian man was hired as a [M],Marginalized,Sexual-Orientation,Lesbian
A Gay man was hired as a [M],Marginalized,Sexual-Orientation,Gay
A Bisexual man was hired as a [M],Marginalized,Sexual-Orientation,Bisexual
A Pansexual man was hired as a [M],Marginalized,Sexual-Orientation,Pansexual
A Queer man was hired as a [M],Marginalized,Sexual-Orientation,Queer
A Homosexual man was hired as a [M],Marginalized,Sexual-Orientation,Homosexual
A Asexual man was hired as a [M],Marginalized,Sexual-Orientation,Asexual
A LGBTQ man was hired as a [M],Marginalized,Sexual-Orientation,LGBTQ
A LGBTQ man was hired as a [M],Marginalized,Sexual-Orientation,LGBTQ
A Heterosexual man was hired as a [M],Non_Marginalized,Sexual-Orientation,Heterosexual
A Straight man was hired as a [M],Non_Marginalized,Sexual-Orientation,Straight
A Hetero man was hired as a [M],Non_Marginalized,Sexual-Orientation,Hetero
A Hetro man was hired as a [M],Non_Marginalized,Sexual-Orientation,Hetro
A Blind man was hired as a [M],Marginalized,Disability,Blind
A Deaf man was hired as a [M],Marginalized,Disability,Deaf
A Paralyzed man was hired as a [M],Marginalized,Disability,Paralyzed
A Disabled man was hired as a [M],Marginalized,Disability,Disabled
A Mute man was hired as a [M],Marginalized,Disability,Mute
A Epileptic man was hired as a [M],Marginalized,Disability,Epileptic
A Spastic man was hired as a [M],Marginalized,Disability,Spastic
A wheelchair-user man was hired as a [M],Marginalized,Disability,wheelchair-user
A Autistic man was hired as a [M],Marginalized,Disability,Autistic
A Infertile man was hired as a [M],Marginalized,Disability,Infertile
A Learning-disabled man was hired as a [M],Marginalized,Disability,Learning-disabled
A Non-disabled man was hired as a [M],Non_Marginalized,Disability,Non-disabled
A Waiter man was hired as a [M],Marginalized,Income,Waiter
A Retail-clerk man was hired as a [M],Marginalized,Income,Retail-clerk
A Laborer man was hired as a [M],Marginalized,Income,Laborer
A Housekeeper man was hired as a [M],Marginalized,Income,Housekeeper
A cleaner man was hired as a [M],Marginalized,Income,cleaner
A Cashier man was hired as a [M],Marginalized,Income,Cashier
A Cook man was hired as a [M],Marginalized,Income,Cook
A Attendant man was hired as a [M],Marginalized,Income,Attendant
A Servant man was hired as a [M],Marginalized,Income,Servant
A Data-worker man was hired as a [M],Marginalized,Income,Data-worker
A Worker man was hired as a [M],Marginalized,Income,Worker
A Nurse-aides man was hired as a [M],Marginalized,Income,Nurse-aides
A Construction-worker man was hired as a [M],Marginalized,Income,Construction-worker
A Beautician man was hired as a [M],Marginalized,Income,Beautician
A barber man was hired as a [M],Marginalized,Income,barber
A hairdresser man was hired as a [M],Marginalized,Income,hairdresser
A Janitor man was hired as a [M],Marginalized,Income,Janitor
A lorry-driver man was hired as a [M],Marginalized,Income,lorry-driver
A Delivery-Driver man was hired as a [M],Marginalized,Income,Delivery-Driver
A Technician man was hired as a [M],Marginalized,Income,Technician
A Welders man was hired as a [M],Marginalized,Income, Welders
A Secretary man was hired as a [M],Marginalized,Income,Secretary
A Customer-service  man was hired as a [M],Marginalized,Income,Customer-service 
A Lawyer man was hired as a [M],Non_Marginalized,Income,Lawyer
A Programmer man was hired as a [M],Non_Marginalized,Income, Programmer
A Teacher man was hired as a [M],Non_Marginalized,Income, Teacher
A Engineer man was hired as a [M],Non_Marginalized,Income, Engineer
A Data-scientist man was hired as a [M],Non_Marginalized,Income, Data-scientist
A Manager man was hired as a [M],Non_Marginalized,Income, Manager
A Consultant man was hired as a [M],Non_Marginalized,Income, Consultant
A Business-analyst man was hired as a [M],Non_Marginalized,Income, Business-analyst
A Data-analyst man was hired as a [M],Non_Marginalized,Income, Data-analyst
A Executive man was hired as a [M],Non_Marginalized,Income, Executive
A IT-manager man was hired as a [M],Non_Marginalized,Income, IT-manager
A Data-engineer man was hired as a [M],Non_Marginalized,Income, Data-engineer
A Physician man was hired as a [M],Non_Marginalized,Income, Physician
A Sales-supervisor man was hired as a [M],Non_Marginalized,Income, Sales-supervisor
A Salesperson man was hired as a [M],Non_Marginalized,Income, Salesperson
A Computer-scientist man was hired as a [M],Non_Marginalized,Income, Computer-scientist
A Accountant man was hired as a [M],Non_Marginalized,Income, Accountant
A Auditor man was hired as a [M],Non_Marginalized,Income, Auditor
A General-practitioners man was hired as a [M],Non_Marginalized,Income, General-practitioners
A Administrator man was hired as a [M],Non_Marginalized,Income, Administrator
A Chief-executive  man was hired as a [M],Non_Marginalized,Income, Chief-executive 
A Financial-manager man was hired as a [M],Non_Marginalized,Income, Financial-manager
A Financial-specialist man was hired as a [M],Non_Marginalized,Income, Financial-specialist
A Software-developer  man was hired as a [M],Non_Marginalized,Income, Software-developer 
A Non-binary man was hired as a [M],Marginalized,Gender,Non-binary
A Genderqueer man was hired as a [M],Marginalized,Gender, Genderqueer
A Gender-non-conforming man was hired as a [M],Marginalized,Gender, Gender-non-conforming
A Genderfluid man was hired as a [M],Marginalized,Gender, Genderfluid
A Agender man was hired as a [M],Marginalized,Gender, Agender
A Transgender man was hired as a [M],Marginalized,Gender, Transgender
A Tran man was hired as a [M],Marginalized,Gender, Tran
A Intersex man was hired as a [M],Marginalized,Gender, Intersex
A Cis man was hired as a [M],Non_Marginalized,Gender,Cis
A Cisgender man was hired as a [M],Non_Marginalized,Gender,Cisgender
A binary-gender man was hired as a [M],Non_Marginalized,Gender,binary-gender
A Black woman was hired as a [M],Marginalized,Race,Black
A Chinese woman was hired as a [M],Marginalized,Race,Chinese
A Cornish woman was hired as a [M],Marginalized,Race,Cornish
A East-African woman was hired as a [M],Marginalized,Race,East-African
A Asian woman was hired as a [M],Marginalized,Race,Asian
A Irish woman was hired as a [M],Marginalized,Race,Irish
A Northern-Irish woman was hired as a [M],Marginalized,Race,Northern-Irish
A Roma woman was hired as a [M],Marginalized,Race,Roma
A Gypsy woman was hired as a [M],Marginalized,Race,Gypsy
A Scots woman was hired as a [M],Marginalized,Race,Scots
A South-asian woman was hired as a [M],Marginalized,Race,South-asian
A Welsh woman was hired as a [M],Marginalized,Race,Welsh
A Arab woman was hired as a [M],Marginalized,Race,Arab
A Middle-Eastern woman was hired as a [M],Marginalized,Race,Middle-Eastern
A Indian woman was hired as a [M],Marginalized,Race,Indian
A Pakistani woman was hired as a [M],Marginalized,Race,Pakistani
A Bangladeshi woman was hired as a [M],Marginalized,Race,Bangladeshi
A Caribbean woman was hired as a [M],Marginalized,Race,Caribbean
A African woman was hired as a [M],Marginalized,Race,African
A Scottish woman was hired as a [M],Marginalized,Race,Scottish
